"","stimuliShown","group_1","buttonBox_2.started","cross_sel.started","cross_slow.started","dur_fix","dur_selection","perceptual_result","block","stim1","stim2","response","rt","reward","ID","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","trial","trial_cont","trial_id","trial_n","trigger_integer","buttonBox_2.keys","participant","left_rew_dbl","right_rew_dbl"
"11829",41,"underestimator",2668.766565,"2669.8570192","None",135,171,"overestimator",3,"4","1","1",1.02558090000002,73,"sub-026",1,3,1,NA,0,0,NA,1,NA,90,90,450,90,41,"1","sub-026",35,73
"11830",12,"underestimator",2703.5240335,"2704.6678399999996","None",129,143,"overestimator",3,"1","2","1",1.07961859999978,68,"sub-026",2,1,NA,0,0,0,1,NA,0,91,91,451,91,12,"1","sub-026",31,68
"11831",32,"underestimator",2708.4406934,"2709.0471209","None",170,154,"overestimator",3,"3","2","1",0.542509800000516,63,"sub-026",2,4,1,NA,0,0,NA,1,NA,92,92,452,92,32,"1","sub-026",73,63
"11832",12,"underestimator",2712.6259403,"2713.2308934999996","None",137,154,"overestimator",3,"1","2","1",0.540893200000028,52,"sub-026",2,1,NA,0,0,0,1,NA,0,93,93,453,93,12,"1","sub-026",45,52
"11833",12,"underestimator",2716.916286,"2717.6797294000003","None",151,169,"overestimator",3,"1","2","1",0.696599900000365,64,"sub-026",2,1,NA,0,0,0,1,NA,0,94,94,454,94,12,"1","sub-026",87,64
"11834",24,"underestimator",2721.2741583,"2722.0303023","None",125,162,"overestimator",3,"2","4","0",0.692201900000327,69,"sub-026",2,5,1,NA,0,1,NA,1,NA,95,95,455,95,24,"0","sub-026",69,34
"11835",21,"underestimator",2726.015458,"2726.7494200999995","None",179,177,"overestimator",3,"2","1","0",0.667040299999826,67,"sub-026",2,1,NA,0,0,1,1,NA,0,96,96,456,96,21,"0","sub-026",67,58
"11836",14,"underestimator",2730.7809961,"2732.4246461999996","None",168,166,"overestimator",3,"1","4","0",1.58147689999987,76,"sub-026",1,3,1,NA,0,1,NA,1,NA,97,97,457,97,14,"0","sub-026",76,43
"11837",21,"underestimator",2736.0394897,"2736.6341783000003","None",129,135,"overestimator",3,"2","1","1",0.529019600000538,34,"sub-026",1,1,NA,1,0,0,1,NA,1,98,98,458,98,21,"1","sub-026",63,34
"11838",23,"underestimator",2740.24869,"2741.0441097","None",159,124,"overestimator",3,"2","3","0",0.732251599999472,60,"sub-026",2,4,1,NA,0,1,NA,1,NA,99,99,459,99,23,"0","sub-026",60,32
"11839",43,"underestimator",2744.4732134,"2745.7166818","None",149,125,"overestimator",3,"4","3","0",1.17945220000001,38,"sub-026",4,6,NA,0,0,1,-1,NA,0,100,100,460,100,43,"0","sub-026",38,68
"11840",43,"underestimator",2749.3225821,"2750.2551453","None",171,136,"overestimator",3,"4","3","1",0.869232600000032,42,"sub-026",3,6,NA,1,0,0,-1,NA,1,101,101,461,101,43,"1","sub-026",47,42
"11841",31,"underestimator",2753.6638738,"2755.2201315999996","None",135,122,"overestimator",3,"3","1","1",1.49145560000034,63,"sub-026",1,2,1,NA,0,0,NA,1,NA,102,102,462,102,31,"1","sub-026",47,63
"11842",41,"underestimator",2758.6815987,"2759.2474539","None",155,142,"overestimator",3,"4","1","1",0.503164199999446,51,"sub-026",1,3,1,NA,0,0,NA,1,NA,103,103,463,103,41,"1","sub-026",31,51
"11843",41,"underestimator",2762.6553112,"2763.224326","None",128,139,"overestimator",3,"4","1","1",0.504743699999381,40,"sub-026",1,3,1,NA,0,0,NA,1,NA,104,104,464,104,41,"1","sub-026",33,40
"11844",13,"underestimator",2766.829938,"2767.5808295","None",156,131,"overestimator",3,"1","3","0",0.684076800000184,70,"sub-026",1,2,1,NA,0,1,NA,1,NA,105,105,465,105,13,"0","sub-026",70,11
"11845",14,"underestimator",2771.2626984,"2771.8974470999997","None",174,166,"overestimator",3,"1","4","0",0.571049299999686,61,"sub-026",1,3,1,NA,0,1,NA,1,NA,106,106,466,106,14,"0","sub-026",61,41
"11846",32,"underestimator",2775.905324,"2776.6393182999996","None",176,127,"overestimator",3,"3","2","1",0.667565599999762,52,"sub-026",2,4,1,NA,0,0,NA,1,NA,107,107,467,107,32,"1","sub-026",17,52
"11847",42,"underestimator",2780.0724072,"2780.9148872","None",147,149,"overestimator",3,"4","2","1",0.778787299999749,71,"sub-026",2,5,1,NA,0,0,NA,1,NA,108,108,468,108,42,"1","sub-026",44,71
"11848",12,"underestimator",2784.6536139,"2785.8359717999997","None",160,163,"overestimator",3,"1","2","1",1.11705709999933,56,"sub-026",2,1,NA,0,0,0,1,NA,0,109,109,469,109,12,"1","sub-026",62,56
"11849",43,"underestimator",2789.7128808,"2790.9556172","None",164,164,"overestimator",3,"4","3","1",1.17859880000015,12,"sub-026",3,6,NA,1,0,0,-1,NA,1,110,110,470,110,43,"1","sub-026",31,12
"11850",13,"underestimator",2794.6805691,"2796.2110999","None",144,151,"overestimator",3,"1","3","0",1.46535399999993,57,"sub-026",1,2,1,NA,0,1,NA,1,NA,111,111,471,111,13,"0","sub-026",57,19
"11851",23,"underestimator",2799.6551691,"2800.5617887000003","None",124,150,"overestimator",3,"2","3","0",0.841955600000801,61,"sub-026",2,4,1,NA,0,1,NA,1,NA,112,112,472,112,23,"0","sub-026",61,55
"11852",14,"underestimator",2804.0798142,"2805.09747","None",134,144,"overestimator",3,"1","4","0",0.953698799999984,59,"sub-026",1,3,1,NA,0,1,NA,1,NA,113,113,473,113,14,"0","sub-026",59,39
"11853",23,"underestimator",2808.760951,"2809.5447849999996","None",158,143,"overestimator",3,"2","3","0",0.7169901999996,58,"sub-026",2,4,1,NA,0,1,NA,1,NA,114,114,474,114,23,"0","sub-026",58,55
"11854",14,"underestimator",2813.186713,"2814.827903","None",156,169,"overestimator",3,"1","4","0",1.5797304000007,72,"sub-026",1,3,1,NA,0,1,NA,1,NA,115,115,475,115,14,"0","sub-026",72,40
"11855",41,"underestimator",2818.6292614,"2819.5529153","None",147,158,"overestimator",3,"4","1","1",0.859782700000324,65,"sub-026",1,3,1,NA,0,0,NA,1,NA,116,116,476,116,41,"1","sub-026",40,65
"11856",43,"underestimator",2823.4841759,"2825.6465936","None",176,164,"overestimator",3,"4","3","1",2.10137370000029,34,"sub-026",3,6,NA,1,0,0,-1,NA,1,117,117,477,117,43,"1","sub-026",33,34
"11857",12,"underestimator",2829.2037166,"2830.6431932","None",124,156,"overestimator",3,"1","2","1",1.37530549999974,61,"sub-026",2,1,NA,0,0,0,1,NA,0,118,118,478,118,12,"1","sub-026",55,61
"11858",42,"underestimator",2834.4448869,"2835.2296229","None",161,176,"overestimator",3,"4","2","1",0.722365000000536,51,"sub-026",2,5,1,NA,0,0,NA,1,NA,119,119,479,119,42,"1","sub-026",43,51
"11859",23,"underestimator",2838.885535,"2840.0123944","None",125,141,"overestimator",3,"2","3","0",1.05940799999917,63,"sub-026",2,4,1,NA,0,1,NA,1,NA,120,120,480,120,23,"0","sub-026",63,36
"11860",41,"underestimator",2843.5034406,"2844.3928927","None",141,148,"overestimator",3,"4","1","1",0.825556400000096,59,"sub-026",1,3,1,NA,0,0,NA,1,NA,121,121,481,121,41,"1","sub-026",41,59
"11861",34,"underestimator",2847.8938883,"2849.3140865","None",133,153,"overestimator",3,"3","4","1",1.35762929999964,32,"sub-026",4,6,NA,0,0,0,-1,NA,0,122,122,482,122,34,"1","sub-026",20,32
"11862",24,"underestimator",2852.8281192,"2853.8457654999997","None",129,132,"overestimator",3,"2","4","0",0.953351799999837,62,"sub-026",2,5,1,NA,0,1,NA,1,NA,123,123,483,123,24,"0","sub-026",62,34
"11863",14,"underestimator",2857.2847607,"2858.5917359","None",143,137,"overestimator",3,"1","4","0",1.24261039999965,36,"sub-026",1,3,1,NA,0,1,NA,1,NA,124,124,484,124,14,"0","sub-026",36,41
"11864",23,"underestimator",2862.1274527,"2863.8567863000003","None",148,137,"overestimator",3,"2","3","0",1.66805169999952,66,"sub-026",2,4,1,NA,0,1,NA,1,NA,125,125,485,125,23,"0","sub-026",66,62
"11865",43,"underestimator",2867.1437078,"2868.7707893","None",121,137,"overestimator",3,"4","3","1",1.56616470000063,18,"sub-026",3,6,NA,1,0,0,-1,NA,1,126,126,486,126,43,"1","sub-026",38,18
"11866",34,"underestimator",2872.4269462,"2873.8301297000003","None",162,136,"overestimator",3,"3","4","1",1.34030970000003,48,"sub-026",4,6,NA,0,0,0,-1,NA,0,127,127,487,127,34,"1","sub-026",18,48
"11867",32,"underestimator",2877.29438,"2878.3367035999995","None",143,167,"overestimator",3,"3","2","1",0.977719200000138,51,"sub-026",2,4,1,NA,0,0,NA,1,NA,128,128,488,128,32,"1","sub-026",28,51
"11868",42,"underestimator",2882.2848429,"2883.5791360999997","None",168,161,"overestimator",3,"4","2","1",1.22932860000037,65,"sub-026",2,5,1,NA,0,0,NA,1,NA,129,129,489,129,42,"1","sub-026",35,65
"11869",31,"underestimator",2887.2693175,"2887.8698509","None",144,133,"overestimator",3,"3","1","1",0.533075399999689,60,"sub-026",1,2,1,NA,0,0,NA,1,NA,130,130,490,130,31,"1","sub-026",43,60
"11870",32,"underestimator",2891.4518122,"2892.2083703000003","None",159,156,"overestimator",3,"3","2","1",0.692562700000053,65,"sub-026",2,4,1,NA,0,0,NA,1,NA,131,131,491,131,32,"1","sub-026",35,65
"11871",32,"underestimator",2895.6661877,"2896.2068701000003","None",121,157,"overestimator",3,"3","2","1",0.476119599999947,62,"sub-026",2,4,1,NA,0,0,NA,1,NA,132,132,492,132,32,"1","sub-026",50,62
"11872",41,"underestimator",2900.02622,"2900.8822386999996","None",163,155,"overestimator",3,"4","1","1",0.792019399999845,51,"sub-026",1,3,1,NA,0,0,NA,1,NA,133,133,493,133,41,"1","sub-026",42,51
"11873",42,"underestimator",2904.4418502,"2905.7979324000003","None",133,165,"overestimator",3,"4","2","1",1.29256179999993,60,"sub-026",2,5,1,NA,0,0,NA,1,NA,134,134,494,134,42,"1","sub-026",37,60
"11874",12,"underestimator",2909.3674955,"2910.7606419","None",127,125,"overestimator",3,"1","2","1",1.32872850000058,55,"sub-026",2,1,NA,0,0,0,1,NA,0,135,135,495,135,12,"1","sub-026",68,55
"11875",43,"underestimator",2944.332304,"2945.3822132","None",161,163,"overestimator",3,"4","3","0",0.985560300000543,30,"sub-026",4,6,NA,0,0,1,-1,NA,0,136,136,496,136,43,"0","sub-026",30,41
"11876",14,"underestimator",2949.3333337,"2950.0398576000002","None",171,131,"overestimator",3,"1","4","0",0.641595299999608,42,"sub-026",1,3,1,NA,0,1,NA,1,NA,137,137,497,137,14,"0","sub-026",42,49
"11877",23,"underestimator",2953.539839,"2954.3288588","None",150,133,"overestimator",3,"2","3","0",0.725727899999583,53,"sub-026",2,4,1,NA,0,1,NA,1,NA,138,138,498,138,23,"0","sub-026",53,37
"11878",43,"underestimator",2957.8486122,"2958.5693632999996","None",152,169,"overestimator",3,"4","3","0",0.654730100000052,43,"sub-026",4,6,NA,0,0,1,-1,NA,0,139,139,499,139,43,"0","sub-026",43,33
"11879",21,"underestimator",2962.5253479,"2963.3677006000003","None",168,125,"overestimator",3,"2","1","0",0.779069799999888,58,"sub-026",2,1,NA,0,0,1,1,NA,0,140,140,500,140,21,"0","sub-026",58,57
"11880",34,"underestimator",2966.8145433,"2967.4064628","None",151,136,"overestimator",3,"3","4","1",0.526358499999333,40,"sub-026",4,6,NA,0,0,0,-1,NA,0,141,141,501,141,34,"1","sub-026",34,40
"11881",41,"underestimator",2971.0302457,"2971.9044867","None",162,168,"overestimator",3,"4","1","1",0.809305099999619,54,"sub-026",1,3,1,NA,0,0,NA,1,NA,142,142,502,142,41,"1","sub-026",47,54
"11882",32,"underestimator",2975.649709,"2976.3160268999995","None",141,161,"overestimator",3,"3","2","1",0.602557299999717,50,"sub-026",2,4,1,NA,0,0,NA,1,NA,143,143,503,143,32,"1","sub-026",16,50
"11883",31,"underestimator",2980.1898299,"2981.0332468","None",165,134,"overestimator",3,"3","1","1",0.779879400000027,54,"sub-026",1,2,1,NA,0,0,NA,1,NA,144,144,504,144,31,"1","sub-026",7,54
"11884",12,"underestimator",2984.6554417,"2985.3740642","None",162,142,"overestimator",3,"1","2","1",0.654653499999768,52,"sub-026",2,1,NA,0,0,0,1,NA,0,145,145,505,145,12,"1","sub-026",33,52
"11885",31,"underestimator",2988.7967487,"2989.4306052999996","None",130,131,"overestimator",3,"3","1","1",0.567123900000297,72,"sub-026",1,2,1,NA,0,0,NA,1,NA,146,146,506,146,31,"1","sub-026",66,72
"11886",21,"underestimator",2993.0387227,"2994.4723099","None",164,137,"overestimator",3,"2","1","1",1.37009080000007,75,"sub-026",1,1,NA,1,0,0,1,NA,1,147,147,507,147,21,"1","sub-026",60,75
"11887",31,"underestimator",2998.1233141,"2998.9467794999996","None",163,127,"overestimator",3,"3","1","1",0.759591,32,"sub-026",1,2,1,NA,0,0,NA,1,NA,148,148,508,148,31,"1","sub-026",43,32
"11888",21,"underestimator",3002.3548034,"3002.9362399999995","None",144,167,"overestimator",3,"2","1","1",0.517491200000222,50,"sub-026",1,1,NA,1,0,0,1,NA,1,149,149,509,149,21,"1","sub-026",58,50
"11889",42,"underestimator",3006.8293034,"3007.6651983999996","None",162,177,"overestimator",3,"4","2","1",0.770850700000665,56,"sub-026",2,5,1,NA,0,0,NA,1,NA,150,150,510,150,42,"1","sub-026",42,56
"11890",12,"underestimator",3011.5872042,"3012.8305745000002","None",154,174,"overestimator",3,"1","2","1",1.17899820000002,66,"sub-026",2,1,NA,0,0,0,1,NA,0,151,151,511,151,12,"1","sub-026",43,66
"11891",12,"underestimator",3016.613849,"3017.2315571000004","None",138,141,"overestimator",3,"1","2","1",0.553634699999748,54,"sub-026",2,1,NA,0,0,0,1,NA,0,152,152,512,152,12,"1","sub-026",64,54
"11892",12,"underestimator",3020.8814477,"3021.9273709000004","None",159,149,"overestimator",3,"1","2","1",0.980000100000325,57,"sub-026",2,1,NA,0,0,0,1,NA,0,153,153,513,153,12,"1","sub-026",89,57
"11893",43,"underestimator",3025.4208389,"3026.6644497","None",133,160,"overestimator",3,"4","3","1",1.17932740000015,40,"sub-026",3,6,NA,1,0,0,-1,NA,1,154,154,514,154,43,"1","sub-026",44,40
"11894",14,"underestimator",3030.2373516,"3030.9329347999997","None",132,159,"overestimator",3,"1","4","0",0.632771099999445,49,"sub-026",1,3,1,NA,0,1,NA,1,NA,155,155,515,155,14,"0","sub-026",49,30
"11895",21,"underestimator",3034.4133618,"3035.0939905","None",121,154,"overestimator",3,"2","1","0",0.617061599999943,70,"sub-026",2,1,NA,0,0,1,1,NA,0,156,156,516,156,21,"0","sub-026",70,38
"11896",31,"underestimator",3038.9205813,"3040.5001988999998","None",166,155,"overestimator",3,"3","1","1",1.51804989999982,62,"sub-026",1,2,1,NA,0,0,NA,1,NA,157,157,517,157,31,"1","sub-026",29,62
"11897",34,"underestimator",3043.961991,"3045.143061","None",123,145,"overestimator",3,"3","4","1",1.11704669999926,29,"sub-026",4,6,NA,0,0,0,-1,NA,0,158,158,518,158,34,"1","sub-026",58,29
"11898",41,"underestimator",3048.8611819,"3050.2225867","None",164,150,"overestimator",3,"4","1","1",1.2958107000004,86,"sub-026",1,3,1,NA,0,0,NA,1,NA,159,159,519,159,41,"1","sub-026",45,86
"11899",42,"underestimator",3054.0038468,"3055.2846649999997","None",165,125,"overestimator",3,"4","2","1",1.21706360000007,57,"sub-026",2,5,1,NA,0,0,NA,1,NA,160,160,520,160,42,"1","sub-026",48,57
"11900",21,"underestimator",3058.9291173,"3059.7659344","None",174,133,"overestimator",3,"2","1","0",0.76789749999989,63,"sub-026",2,1,NA,0,0,1,1,NA,0,161,161,521,161,21,"0","sub-026",63,73
"11901",42,"underestimator",3063.3447749,"3064.0759709999998","None",160,144,"overestimator",3,"4","2","1",0.667042899999615,57,"sub-026",2,5,1,NA,0,0,NA,1,NA,162,162,522,162,42,"1","sub-026",37,57
"11902",21,"underestimator",3067.8190233,"3068.5088718","None",167,124,"overestimator",3,"2","1","0",0.624778399999741,66,"sub-026",2,1,NA,0,0,1,1,NA,0,163,163,523,163,21,"0","sub-026",66,58
"11903",43,"underestimator",3071.6964473,"3073.4171191","None",120,127,"overestimator",3,"4","3","1",1.6578884999999,9,"sub-026",3,6,NA,1,0,0,-1,NA,1,164,164,524,164,43,"1","sub-026",38,9
"11904",24,"underestimator",3076.7544938,"3078.2210002999996","None",134,147,"overestimator",3,"2","4","0",1.40222879999965,61,"sub-026",2,5,1,NA,0,1,NA,1,NA,165,165,525,165,24,"0","sub-026",61,37
"11905",23,"underestimator",3082.0686306,"3082.9505602000004","None",176,154,"overestimator",3,"2","3","0",0.817039200000181,62,"sub-026",2,4,1,NA,0,1,NA,1,NA,166,166,526,166,23,"0","sub-026",62,39
"11906",34,"underestimator",3086.5014043,"3087.2340370999996","None",133,122,"overestimator",3,"3","4","1",0.669185599999764,45,"sub-026",4,6,NA,0,0,0,-1,NA,0,167,167,527,167,34,"1","sub-026",45,45
"11907",31,"underestimator",3090.4854817,"3091.4319226000002","None",131,143,"overestimator",3,"3","1","1",0.87912950000009,47,"sub-026",1,2,1,NA,0,0,NA,1,NA,168,168,528,168,31,"1","sub-026",50,47
"11908",43,"underestimator",3094.8929872,"3096.9679986999995","None",135,163,"overestimator",3,"4","3","1",2.01111469999978,49,"sub-026",3,6,NA,1,0,0,-1,NA,1,169,169,529,169,43,"1","sub-026",42,49
"11909",42,"underestimator",3100.7847605,"3101.6925570999997","None",157,174,"overestimator",3,"4","2","1",0.841947899999468,58,"sub-026",2,5,1,NA,0,0,NA,1,NA,170,170,530,170,42,"1","sub-026",31,58
"11910",13,"underestimator",3105.7342781,"3107.6403486000004","None",174,134,"overestimator",3,"1","3","1",1.84360740000011,60,"sub-026",3,2,0,NA,0,0,NA,0,NA,171,171,531,171,13,"1","sub-026",78,60
"11911",31,"underestimator",3111.2755382,"3113.0547736000003","None",157,172,"overestimator",3,"3","1","1",1.71796979999999,39,"sub-026",1,2,1,NA,0,0,NA,1,NA,172,172,532,172,31,"1","sub-026",59,39
"11912",13,"underestimator",3117.0097467,"3118.5976593","None",165,120,"overestimator",3,"1","3","1",1.52702930000032,14,"sub-026",3,2,0,NA,0,0,NA,0,NA,173,173,533,173,13,"1","sub-026",75,14
"11913",41,"underestimator",3121.7591864,"3123.5613526","None",121,166,"overestimator",3,"4","1","0",1.73990409999988,38,"sub-026",4,3,0,NA,0,1,NA,0,NA,174,174,534,174,41,"0","sub-026",38,52
"11914",14,"underestimator",3127.375282,"3128.1490264","None",155,175,"overestimator",3,"1","4","0",0.70986720000019,64,"sub-026",1,3,1,NA,0,1,NA,1,NA,175,175,535,175,14,"0","sub-026",64,36
"11915",23,"underestimator",3131.916947,"3133.0096009000004","None",139,176,"overestimator",3,"2","3","0",1.02905050000027,64,"sub-026",2,4,1,NA,0,1,NA,1,NA,176,176,536,176,23,"0","sub-026",64,27
"11916",32,"underestimator",3136.859412,"3137.4911424999996","None",149,127,"overestimator",3,"3","2","1",0.565907100000004,62,"sub-026",2,4,1,NA,0,0,NA,1,NA,177,177,537,177,32,"1","sub-026",48,62
"11917",42,"underestimator",3140.892348,"3141.6869973","None",143,133,"overestimator",3,"4","2","1",0.729036899999301,65,"sub-026",2,5,1,NA,0,0,NA,1,NA,178,178,538,178,42,"1","sub-026",43,65
"11918",13,"underestimator",3145.2329657,"3146.2397339000004","None",154,173,"overestimator",3,"1","3","0",0.942689599999539,83,"sub-026",1,2,1,NA,0,1,NA,1,NA,179,179,539,179,13,"0","sub-026",83,46
"11919",43,"underestimator",3150.2824487,"3151.1636772999996","None",174,148,"overestimator",3,"4","3","0",0.817934499999865,49,"sub-026",4,6,NA,0,0,1,-1,NA,0,180,180,540,180,43,"0","sub-026",49,52
"11920",NA,NA,NA,NA,NA,NA,NA,"overestimator",NA,NA,NA,NA,NA,NA,"sub-026",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sub-026",NA,NA
"11921",NA,NA,NA,NA,NA,NA,NA,"overestimator",NA,NA,NA,NA,NA,NA,"sub-027",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sub-027",NA,NA
"11922",32,"underestimator",113.253289300001,"115.0410312999993","None",157,135,"overestimator",1,"3","2","0",1.56119310000031,48,"sub-027",3,4,0,NA,0,1,NA,0,NA,1,1,1,1,32,"0","sub-027",48,64
"11923",13,"underestimator",118.8276174,"120.51961459999984","None",163,132,"overestimator",1,"1","3","0",1.62877290000142,50,"sub-027",1,2,1,NA,0,1,NA,1,NA,2,2,2,2,13,"0","sub-027",50,66
"11924",24,"underestimator",124.255126800001,"126.29454699999951","None",175,158,"overestimator",1,"2","4","0",1.97660539999924,58,"sub-027",2,5,1,NA,0,1,NA,1,NA,3,3,3,3,24,"0","sub-027",58,43
"11925",12,"underestimator",129.787159,"131.13872459999948","None",123,163,"overestimator",1,"1","2","0",1.28668929999913,55,"sub-027",1,1,NA,1,0,1,1,NA,1,4,4,4,4,12,"0","sub-027",55,62
"11926",34,"underestimator",134.979626100001,"137.01557400000092","None",158,174,"overestimator",1,"3","4","0",1.9674971000004,41,"sub-027",3,6,NA,1,0,1,-1,NA,1,5,5,5,5,34,"0","sub-027",41,40
"11927",23,"underestimator",141.012571400001,"142.2052738000002","None",167,152,"overestimator",1,"2","3","1",1.12540339999941,47,"sub-027",3,4,0,NA,0,0,NA,0,NA,6,6,6,6,23,"1","sub-027",62,47
"11928",13,"underestimator",146.128738900001,"147.5861091000006","None",178,167,"overestimator",1,"1","3","0",1.39159800000016,62,"sub-027",1,2,1,NA,0,1,NA,1,NA,7,7,7,7,13,"0","sub-027",62,53
"11929",24,"underestimator",151.3472459,"153.2936176000003","None",143,178,"overestimator",1,"2","4","0",1.88308180000058,71,"sub-027",2,5,1,NA,0,1,NA,1,NA,8,8,8,8,24,"0","sub-027",71,49
"11930",13,"underestimator",157.254060499999,"158.53556770000068","None",158,133,"overestimator",1,"1","3","1",1.21649210000032,44,"sub-027",3,2,0,NA,0,0,NA,0,NA,9,9,9,9,13,"1","sub-027",43,44
"11931",32,"underestimator",161.844637600001,"162.8162592000008","None",125,129,"overestimator",1,"3","2","0",0.904350800001339,25,"sub-027",3,4,0,NA,0,1,NA,0,NA,10,10,10,10,32,"0","sub-027",25,60
"11932",24,"underestimator",166.1949403,"167.06288959999983","None",137,163,"overestimator",1,"2","4","1",0.799780699999246,49,"sub-027",4,5,0,NA,0,0,NA,0,NA,11,11,11,11,24,"1","sub-027",64,49
"11933",21,"underestimator",171.052938500001,"171.6974492999998","None",175,151,"overestimator",1,"2","1","0",0.578716699999859,63,"sub-027",2,1,NA,0,0,1,1,NA,0,12,12,12,12,21,"0","sub-027",63,52
"11934",21,"underestimator",175.1434312,"175.8522713000002","None",124,153,"overestimator",1,"2","1","0",0.642251600000236,56,"sub-027",2,1,NA,0,0,1,1,NA,0,13,13,13,13,21,"0","sub-027",56,83
"11935",32,"underestimator",179.3861492,"180.13367570000082","None",131,147,"overestimator",1,"3","2","1",0.67872669999997,54,"sub-027",2,4,1,NA,0,0,NA,1,NA,14,14,14,14,32,"1","sub-027",38,54
