"","stimuliShown","stim1","stim2","pair_type","response","reward","ID","participant","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","block_soc","trial_n","trigger_integer","eye_choice","left_rew_dbl","right_rew_dbl"
"6745",12,1,2,"both_high","1",60,13,"sub-018",2,1,1,0,0,0,1,1,0,"out-group",85,12,"1",64,60
"6746",42,4,2,"different","1",64,13,"sub-018",2,5,1,0,0,0,1,1,0,"out-group",86,42,"1",42,64
"6747",23,2,3,"different","0",49,13,"sub-018",2,4,1,0,0,1,1,1,0,"out-group",87,23,"0",49,49
"6748",21,2,1,"both_high","1",66,13,"sub-018",1,1,1,1,0,0,1,1,1,"out-group",88,21,"1",70,66
"6749",12,1,2,"both_high","1",70,13,"sub-018",2,1,1,0,0,0,1,1,0,"out-group",89,12,"1",40,70
"6750",12,1,2,"both_high","1",60,13,"sub-018",2,1,1,0,0,0,1,1,0,"out-group",90,12,"1",80,60
"6751",31,3,1,"different","1",51,13,"sub-018",1,2,1,0,0,0,1,1,0,"out-group",91,31,"1",41,51
"6752",42,4,2,"different","1",69,13,"sub-018",2,5,1,0,0,0,1,1,0,"out-group",92,42,"1",43,69
"6753",32,3,2,"different","1",56,13,"sub-018",2,4,1,0,0,0,1,1,0,"out-group",93,32,"1",36,56
"6754",14,1,4,"different","0",73,13,"sub-018",1,3,1,0,0,1,1,1,0,"out-group",94,14,"0",73,46
"6755",42,4,2,"different","1",58,13,"sub-018",2,5,1,0,0,0,1,1,0,"out-group",95,42,"1",40,58
"6756",34,3,4,"both_low","1",44,13,"sub-018",4,6,1,0,0,0,-1,1,0,"out-group",96,34,"1",43,44
"6757",12,1,2,"both_high","1",51,13,"sub-018",2,1,1,0,0,0,1,1,0,"out-group",97,12,"1",42,51
"6758",31,3,1,"different","1",86,13,"sub-018",1,2,1,0,0,0,1,1,0,"out-group",98,31,"1",44,86
"6759",24,2,4,"different","0",59,13,"sub-018",2,5,1,0,0,1,1,1,0,"out-group",99,24,"0",59,51
"6760",31,3,1,"different","1",48,13,"sub-018",1,2,1,0,0,0,1,1,0,"out-group",100,31,"1",13,48
"6761",21,2,1,"both_high","0",63,13,"sub-018",2,1,1,0,0,1,1,1,0,"out-group",101,21,"0",63,61
"6762",41,4,1,"different","1",33,13,"sub-018",1,3,1,0,0,0,1,1,0,"out-group",102,41,"1",42,33
"6763",43,4,3,"both_low","1",39,13,"sub-018",3,6,1,1,0,0,-1,1,1,"out-group",103,43,"1",41,39
"6764",31,3,1,"different","0",40,13,"sub-018",3,2,0,1,0,1,-1,0,1,"out-group",104,31,"0",40,82
"6765",31,3,1,"different","1",58,13,"sub-018",1,2,1,1,0,0,-1,1,1,"out-group",105,31,"1",42,58
"6766",43,4,3,"both_low","1",28,13,"sub-018",3,6,1,1,0,0,-1,1,1,"out-group",106,43,"1",41,28
"6767",31,3,1,"different","1",55,13,"sub-018",1,2,1,1,0,0,-1,1,1,"out-group",107,31,"1",68,55
"6768",32,3,2,"different","1",64,13,"sub-018",2,4,1,1,0,0,-1,1,1,"out-group",108,32,"1",69,64
"6769",41,4,1,"different","1",41,13,"sub-018",1,3,1,1,0,0,-1,1,1,"out-group",109,41,"1",39,41
"6770",41,4,1,"different","1",41,13,"sub-018",1,3,1,1,0,0,-1,1,1,"out-group",109,41,"1",39,41
"6771",41,4,1,"different","0",49,13,"sub-018",4,3,0,1,0,1,-1,0,1,"out-group",111,41,"0",49,43
"6772",41,4,1,"different","0",49,13,"sub-018",4,3,0,1,0,1,-1,0,1,"out-group",111,41,"0",49,43
"6773",41,4,1,"different","0",49,13,"sub-018",4,3,0,1,0,1,-1,0,1,"out-group",111,41,"0",49,43
"6774",32,3,2,"different","1",60,13,"sub-018",2,4,1,1,0,0,-1,1,1,"out-group",114,32,"1",20,60
"6775",12,1,2,"both_high","1",69,13,"sub-018",2,1,1,0,0,0,1,1,0,"out-group",115,12,"1",57,69
"6776",14,1,4,"different","0",87,13,"sub-018",1,3,1,0,0,1,1,1,0,"out-group",116,14,"0",87,40
"6777",24,2,4,"different","1",47,13,"sub-018",4,5,0,0,0,0,1,0,0,"out-group",117,24,"1",57,47
"6778",14,1,4,"different","0",34,13,"sub-018",1,3,1,0,0,1,1,1,0,"out-group",118,14,"0",34,47
"6779",13,1,3,"different","1",52,13,"sub-018",3,2,0,0,0,0,1,0,0,"out-group",119,13,"1",70,52
"6780",24,2,4,"different","0",66,13,"sub-018",2,5,1,0,0,1,1,1,0,"out-group",120,24,"0",66,48
"6781",24,2,4,"different","0",66,13,"sub-018",2,5,1,0,0,1,1,1,0,"out-group",120,24,"0",66,48
"6782",21,2,1,"both_high","0",51,13,"sub-018",2,1,1,0,0,1,1,1,0,"out-group",122,21,"0",51,69
"6783",43,4,3,"both_low","0",46,13,"sub-018",4,6,1,0,0,1,-1,1,0,"out-group",123,43,"0",46,29
"6784",12,1,2,"both_high","1",61,13,"sub-018",2,1,1,0,0,0,1,1,0,"out-group",124,12,"1",55,61
"6785",41,4,1,"different","1",63,13,"sub-018",1,3,1,0,0,0,1,1,0,"out-group",125,41,"1",48,63
"6786",24,2,4,"different","0",50,13,"sub-018",2,5,1,0,0,1,1,1,0,"out-group",126,24,"0",50,44
"6787",12,1,2,"both_high","0",72,13,"sub-018",1,1,1,1,0,1,1,1,1,"out-group",127,12,"0",72,59
"6788",13,1,3,"different","0",43,13,"sub-018",1,2,1,1,0,1,1,1,1,"out-group",128,13,"0",43,61
"6789",14,1,4,"different","0",27,13,"sub-018",1,3,1,1,0,1,1,1,1,"out-group",129,14,"0",27,35
"6790",23,2,3,"different","0",66,13,"sub-018",2,4,1,1,0,1,1,1,1,"out-group",130,23,"0",66,32
"6791",34,3,4,"both_low","1",45,13,"sub-018",4,6,1,0,0,0,-1,1,0,"out-group",131,34,"1",31,45
"6792",41,4,1,"different","1",75,13,"sub-018",1,3,1,0,0,0,-1,1,0,"out-group",132,41,"1",31,75
"6793",34,3,4,"both_low","1",32,13,"sub-018",4,6,1,0,0,0,-1,1,0,"out-group",133,34,"1",55,32
"6794",23,2,3,"different","0",64,13,"sub-018",2,4,1,0,0,1,-1,1,0,"out-group",134,23,"0",64,19
"6795",24,2,4,"different","0",60,13,"sub-018",2,5,1,0,0,1,-1,1,0,"out-group",135,24,"0",60,36
"6796",32,3,2,"different","1",60,13,"sub-018",2,4,1,0,0,0,-1,1,0,"out-group",136,32,"1",73,60
"6797",41,4,1,"different","1",89,13,"sub-018",1,3,1,0,0,0,-1,1,0,"out-group",137,41,"1",28,89
"6798",43,4,3,"both_low","1",23,13,"sub-018",3,6,1,1,0,0,-1,1,1,"out-group",138,43,"1",29,23
"6799",24,2,4,"different","0",52,13,"sub-018",2,5,1,1,0,1,-1,1,1,"out-group",139,24,"0",52,43
"6800",12,1,2,"both_high","0",60,13,"sub-018",1,1,1,1,0,1,1,1,1,"out-group",140,12,"0",60,68
"6801",23,2,3,"different","1",49,13,"sub-018",3,4,0,1,0,0,1,0,1,"out-group",141,23,"1",62,49
"6802",43,4,3,"both_low","0",30,13,"sub-018",4,6,0,0,0,1,-1,0,0,"out-group",142,43,"0",30,41
"6803",32,3,2,"different","1",67,13,"sub-018",2,4,1,0,0,0,-1,1,0,"out-group",143,32,"1",39,67
"6804",42,4,2,"different","1",54,13,"sub-018",2,5,1,0,0,0,-1,1,0,"out-group",144,42,"1",40,54
"6805",42,4,2,"different","1",63,13,"sub-018",2,5,1,0,0,0,-1,1,0,"out-group",145,42,"1",37,63
"6806",14,1,4,"different","0",77,13,"sub-018",1,3,1,0,0,1,-1,1,0,"out-group",146,14,"0",77,31
"6807",24,2,4,"different","1",48,13,"sub-018",4,5,0,0,0,0,-1,0,0,"out-group",147,24,"1",61,48
"6808",32,3,2,"different","1",67,13,"sub-018",2,4,1,0,0,0,-1,1,0,"out-group",148,32,"1",38,67
"6809",24,2,4,"different","0",55,13,"sub-018",2,5,1,0,0,1,-1,1,0,"out-group",149,24,"0",55,40
"6810",13,1,3,"different","0",81,13,"sub-018",1,2,1,0,0,1,-1,1,0,"out-group",150,13,"0",81,26
"6811",43,4,3,"both_low","0",38,13,"sub-018",4,6,1,0,0,1,-1,1,0,"out-group",151,43,"0",38,42
"6812",43,4,3,"both_low","0",39,13,"sub-018",4,6,1,0,0,1,-1,1,0,"out-group",152,43,"0",39,35
"6813",41,4,1,"different","1",68,13,"sub-018",1,3,1,0,0,0,-1,1,0,"out-group",153,41,"1",52,68
"6814",34,3,4,"both_low","1",41,13,"sub-018",4,6,1,0,0,0,-1,1,0,"out-group",154,34,"1",38,41
"6815",13,1,3,"different","0",79,13,"sub-018",1,2,1,0,0,1,-1,1,0,"out-group",155,13,"0",79,62
"6816",12,1,2,"both_high","0",67,13,"sub-018",1,1,1,1,0,1,1,1,1,"out-group",156,12,"0",67,55
"6817",13,1,3,"different","0",45,13,"sub-018",1,2,1,1,0,1,1,1,1,"out-group",157,13,"0",45,59
"6818",42,4,2,"different","1",53,13,"sub-018",2,5,1,1,0,0,1,1,1,"out-group",158,42,"1",42,53
"6819",21,2,1,"both_high","1",78,13,"sub-018",1,1,1,1,0,0,1,1,1,"out-group",159,21,"1",66,78
"6820",23,2,3,"different","0",59,13,"sub-018",2,4,1,1,0,1,1,1,1,"out-group",160,23,"0",59,14
"6821",21,2,1,"both_high","1",50,13,"sub-018",1,1,1,1,0,0,1,1,1,"out-group",161,21,"1",56,50
"6822",23,2,3,"different","0",55,13,"sub-018",2,4,1,1,0,1,1,1,1,"out-group",162,23,"0",55,18
"6823",41,4,1,"different","1",49,13,"sub-018",1,3,1,1,0,0,1,1,1,"out-group",163,41,"1",38,49
"6824",12,1,2,"both_high","0",36,13,"sub-018",1,1,1,1,0,1,1,1,1,"out-group",164,12,"0",36,53
"6825",41,4,1,"different","1",73,13,"sub-018",1,3,1,1,0,0,1,1,1,"out-group",165,41,"1",34,73
"6826",31,3,1,"different","1",93,13,"sub-018",1,2,1,1,0,0,1,1,1,"out-group",166,31,"1",48,93
"6827",14,1,4,"different","0",50,13,"sub-018",1,3,1,1,0,1,1,1,1,"out-group",167,14,"0",50,45
"6828",31,3,1,"different","1",61,13,"sub-018",1,2,1,1,0,0,1,1,1,"out-group",168,31,"1",50,61
"6829",43,4,3,"both_low","0",40,13,"sub-018",4,6,1,0,0,1,-1,1,0,"out-group",169,43,"0",40,46
"6830",13,1,3,"different","0",83,13,"sub-018",1,2,1,0,0,1,-1,1,0,"out-group",170,13,"0",83,57
"6831",12,1,2,"both_high","0",76,13,"sub-018",1,1,1,1,0,1,1,1,1,"out-group",171,12,"0",76,57
"6832",21,2,1,"both_high","0",65,13,"sub-018",2,1,1,0,0,1,1,1,0,"out-group",172,21,"0",65,75
"6833",23,2,3,"different","0",52,13,"sub-018",2,4,1,0,0,1,1,1,0,"out-group",173,23,"0",52,21
"6834",43,4,3,"both_low","1",34,13,"sub-018",3,6,1,1,0,0,-1,1,1,"out-group",174,43,"1",43,34
"6835",21,2,1,"both_high","0",62,13,"sub-018",2,1,1,0,0,1,1,1,0,"out-group",175,21,"0",62,77
"6836",42,4,2,"different","1",53,13,"sub-018",2,5,1,0,0,0,1,1,0,"out-group",176,42,"1",41,53
"6837",21,2,1,"both_high","0",65,13,"sub-018",2,1,1,0,0,1,1,1,0,"out-group",177,21,"0",65,59
"6838",21,2,1,"both_high","0",65,13,"sub-018",2,1,1,0,0,1,1,1,0,"out-group",177,21,"0",65,59
"6839",21,2,1,"both_high","0",65,13,"sub-018",2,1,1,0,0,1,1,1,0,"out-group",177,21,"0",65,59
"6840",14,1,4,"different","0",47,13,"sub-018",1,3,1,0,0,1,1,1,0,"out-group",180,14,"0",47,38
"6841",14,1,4,"different","1",33,13,"sub-018",4,3,0,0,0,0,1,0,0,"in-group",1,14,"1",47,33
"6842",14,1,4,"different","1",36,13,"sub-018",4,3,0,0,0,0,1,0,0,"in-group",2,14,"1",66,36
"6843",31,3,1,"different","1",50,13,"sub-018",1,2,1,0,0,0,1,1,0,"in-group",3,31,"1",26,50
"6844",42,4,2,"different","1",58,13,"sub-018",2,5,1,0,0,0,1,1,0,"in-group",4,42,"1",36,58
"6845",21,2,1,"both_high","0",56,13,"sub-018",2,1,1,0,0,1,1,1,0,"in-group",5,21,"0",56,27
"6846",12,1,2,"both_high","1",62,13,"sub-018",2,1,1,0,0,0,1,1,0,"in-group",6,12,"1",29,62
"6847",12,1,2,"both_high","1",62,13,"sub-018",2,1,1,0,0,0,1,1,0,"in-group",6,12,"1",29,62
"6848",34,3,4,"both_low","1",39,13,"sub-018",4,6,1,0,0,0,-1,1,0,"in-group",8,34,"1",36,39
"6849",23,2,3,"different","1",46,13,"sub-018",3,4,0,0,0,0,-1,0,0,"in-group",9,23,"1",50,46
"6850",23,2,3,"different","1",32,13,"sub-018",3,4,0,0,0,0,-1,0,0,"in-group",10,23,"1",65,32
"6851",21,2,1,"both_high","1",89,13,"sub-018",1,1,0,1,0,0,1,0,1,"in-group",11,21,"1",69,89
"6852",21,2,1,"both_high","1",89,13,"sub-018",1,1,0,1,0,0,1,0,1,"in-group",11,21,"1",69,89
"6853",43,4,3,"both_low","1",20,13,"sub-018",3,6,0,1,0,0,-1,0,1,"in-group",13,43,"1",45,20
"6854",32,3,2,"different","1",60,13,"sub-018",2,4,1,1,0,0,-1,1,1,"in-group",14,32,"1",48,60
"6855",43,4,3,"both_low","1",71,13,"sub-018",3,6,1,1,0,0,-1,1,1,"in-group",15,43,"1",45,71
"6856",32,3,2,"different","1",70,13,"sub-018",2,4,1,1,0,0,-1,1,1,"in-group",16,32,"1",41,70
"6857",24,2,4,"different","0",54,13,"sub-018",2,5,1,1,0,1,-1,1,1,"in-group",17,24,"0",54,40
"6858",34,3,4,"both_low","0",28,13,"sub-018",3,6,1,1,0,1,-1,1,1,"in-group",18,34,"0",28,48
"6859",32,3,2,"different","1",56,13,"sub-018",2,4,1,1,0,0,-1,1,1,"in-group",19,32,"1",30,56
"6860",42,4,2,"different","1",58,13,"sub-018",2,5,1,1,0,0,-1,1,1,"in-group",20,42,"1",34,58
"6861",31,3,1,"different","1",74,13,"sub-018",1,2,1,1,0,0,-1,1,1,"in-group",21,31,"1",64,74
"6862",42,4,2,"different","0",42,13,"sub-018",4,5,0,1,0,1,-1,0,1,"in-group",22,42,"0",42,70
"6863",42,4,2,"different","1",68,13,"sub-018",2,5,1,1,0,0,-1,1,1,"in-group",23,42,"1",41,68
"6864",42,4,2,"different","1",68,13,"sub-018",2,5,1,1,0,0,-1,1,1,"in-group",23,42,"1",41,68
"6865",32,3,2,"different","1",60,13,"sub-018",2,4,1,1,0,0,-1,1,1,"in-group",25,32,"1",27,60
"6866",13,1,3,"different","0",40,13,"sub-018",1,2,1,1,0,1,-1,1,1,"in-group",26,13,"0",40,52
"6867",24,2,4,"different","0",64,13,"sub-018",2,5,1,1,0,1,-1,1,1,"in-group",27,24,"0",64,34
"6868",13,1,3,"different","0",51,13,"sub-018",1,2,1,1,0,1,-1,1,1,"in-group",28,13,"0",51,40
"6869",31,3,1,"different","1",80,13,"sub-018",1,2,1,1,0,0,-1,1,1,"in-group",29,31,"1",16,80
"6870",14,1,4,"different","0",46,13,"sub-018",1,3,1,1,0,1,-1,1,1,"in-group",30,14,"0",46,33
"6871",42,4,2,"different","1",57,13,"sub-018",2,5,1,1,0,0,-1,1,1,"in-group",31,42,"1",35,57
"6872",12,1,2,"both_high","1",57,13,"sub-018",2,1,1,0,0,0,1,1,0,"in-group",32,12,"1",48,57
"6873",13,1,3,"different","0",63,13,"sub-018",1,2,1,0,0,1,1,1,0,"in-group",33,13,"0",63,62
"6874",41,4,1,"different","1",52,13,"sub-018",1,3,1,0,0,0,1,1,0,"in-group",34,41,"1",43,52
"6875",31,3,1,"different","1",54,13,"sub-018",1,2,1,0,0,0,1,1,0,"in-group",35,31,"1",14,54
"6876",41,4,1,"different","1",60,13,"sub-018",1,3,1,0,0,0,1,1,0,"in-group",36,41,"1",35,60
"6877",43,4,3,"both_low","1",40,13,"sub-018",3,6,1,1,0,0,-1,1,1,"in-group",37,43,"1",31,40
"6878",13,1,3,"different","0",32,13,"sub-018",1,2,1,1,0,1,-1,1,1,"in-group",38,13,"0",32,7
"6879",13,1,3,"different","0",32,13,"sub-018",1,2,1,1,0,1,-1,1,1,"in-group",38,13,"0",32,7
"6880",34,3,4,"both_low","0",58,13,"sub-018",3,6,1,1,0,1,-1,1,1,"in-group",40,34,"0",58,38
"6881",41,4,1,"different","1",51,13,"sub-018",1,3,1,1,0,0,-1,1,1,"in-group",41,41,"1",31,51
"6882",31,3,1,"different","1",38,13,"sub-018",1,2,1,1,0,0,-1,1,1,"in-group",42,31,"1",54,38
"6883",12,1,2,"both_high","1",54,13,"sub-018",2,1,1,0,0,0,1,1,0,"in-group",43,12,"1",65,54
"6884",24,2,4,"different","0",64,13,"sub-018",2,5,1,0,0,1,1,1,0,"in-group",44,24,"0",64,41
"6885",21,2,1,"both_high","1",39,13,"sub-018",1,1,1,1,0,0,1,1,1,"in-group",45,21,"1",61,39
"6886",23,2,3,"different","1",53,13,"sub-018",3,4,0,1,0,0,1,0,1,"in-group",46,23,"1",62,53
"6887",14,1,4,"different","1",41,13,"sub-018",4,3,0,1,0,0,1,0,1,"in-group",47,14,"1",53,41
"6888",21,2,1,"both_high","0",64,13,"sub-018",2,1,0,0,0,1,1,0,0,"in-group",48,21,"0",64,66
"6889",41,4,1,"different","1",62,13,"sub-018",1,3,1,0,0,0,1,1,0,"in-group",49,41,"1",37,62
"6890",34,3,4,"both_low","1",44,13,"sub-018",4,6,1,0,0,0,-1,1,0,"in-group",50,34,"1",11,44
"6891",31,3,1,"different","1",56,13,"sub-018",1,2,1,0,0,0,-1,1,0,"in-group",51,31,"1",12,56
"6892",13,1,3,"different","1",29,13,"sub-018",3,2,0,0,0,0,-1,0,0,"in-group",52,13,"1",68,29
"6893",14,1,4,"different","1",30,13,"sub-018",4,3,0,0,0,0,-1,0,0,"in-group",53,14,"1",59,30
"6894",24,2,4,"different","0",67,13,"sub-018",2,5,1,0,0,1,-1,1,0,"in-group",54,24,"0",67,28
"6895",13,1,3,"different","0",55,13,"sub-018",1,2,1,0,0,1,-1,1,0,"in-group",55,13,"0",55,34
"6896",41,4,1,"different","1",69,13,"sub-018",1,3,1,0,0,0,-1,1,0,"in-group",56,41,"1",43,69
"6897",43,4,3,"both_low","0",38,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",57,43,"0",38,62
"6898",23,2,3,"different","0",59,13,"sub-018",2,4,1,0,0,1,-1,1,0,"in-group",58,23,"0",59,38
"6899",12,1,2,"both_high","1",60,13,"sub-018",2,1,1,0,0,0,1,1,0,"in-group",59,12,"1",73,60
"6900",13,1,3,"different","0",70,13,"sub-018",1,2,1,0,0,1,1,1,0,"in-group",60,13,"0",70,57
"6901",21,2,1,"both_high","0",61,13,"sub-018",2,1,1,0,0,1,1,1,0,"in-group",61,21,"0",61,84
"6902",21,2,1,"both_high","0",61,13,"sub-018",2,1,1,0,0,1,1,1,0,"in-group",62,21,"0",61,61
"6903",12,1,2,"both_high","1",60,13,"sub-018",2,1,1,0,0,0,1,1,0,"in-group",63,12,"1",52,60
"6904",21,2,1,"both_high","0",58,13,"sub-018",2,1,1,0,0,1,1,1,0,"in-group",64,21,"0",58,43
"6905",43,4,3,"both_low","0",35,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",65,43,"0",35,25
"6906",12,1,2,"both_high","1",52,13,"sub-018",2,1,1,0,0,0,1,1,0,"in-group",66,12,"1",77,52
"6907",42,4,2,"different","1",66,13,"sub-018",2,5,1,0,0,0,1,1,0,"in-group",67,42,"1",39,66
"6908",24,2,4,"different","0",65,13,"sub-018",2,5,1,0,0,1,1,1,0,"in-group",68,24,"0",65,35
"6909",41,4,1,"different","1",71,13,"sub-018",1,3,1,0,0,0,1,1,0,"in-group",69,41,"1",38,71
"6910",42,4,2,"different","1",61,13,"sub-018",2,5,1,0,0,0,1,1,0,"in-group",70,42,"1",46,61
"6911",41,4,1,"different","1",82,13,"sub-018",1,3,1,0,0,0,1,1,0,"in-group",71,41,"1",44,82
"6912",14,1,4,"different","0",36,13,"sub-018",1,3,1,0,0,1,1,1,0,"in-group",72,14,"0",36,40
"6913",24,2,4,"different","1",42,13,"sub-018",4,5,0,0,0,0,1,0,0,"in-group",73,24,"1",66,42
"6914",12,1,2,"both_high","1",51,13,"sub-018",2,1,0,0,0,0,1,0,0,"in-group",74,12,"1",60,51
"6915",31,3,1,"different","1",57,13,"sub-018",1,2,1,0,0,0,1,1,0,"in-group",75,31,"1",21,57
"6916",14,1,4,"different","0",43,13,"sub-018",1,3,1,0,0,1,1,1,0,"in-group",76,14,"0",43,51
"6917",43,4,3,"both_low","0",39,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",77,43,"0",39,31
"6918",32,3,2,"different","1",54,13,"sub-018",2,4,1,0,0,0,-1,1,0,"in-group",78,32,"1",59,54
"6919",34,3,4,"both_low","1",38,13,"sub-018",4,6,1,0,0,0,-1,1,0,"in-group",79,34,"1",28,38
"6920",42,4,2,"different","1",62,13,"sub-018",2,5,1,0,0,0,-1,1,0,"in-group",80,42,"1",47,62
"6921",32,3,2,"different","1",64,13,"sub-018",2,4,1,0,0,0,-1,1,0,"in-group",81,32,"1",44,64
"6922",43,4,3,"both_low","0",32,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",82,43,"0",32,57
"6923",12,1,2,"both_high","1",63,13,"sub-018",2,1,1,0,0,0,1,1,0,"in-group",83,12,"1",42,63
"6924",12,1,2,"both_high","0",67,13,"sub-018",1,1,1,1,0,1,1,1,1,"in-group",84,12,"0",67,56
"6925",23,2,3,"different","0",71,13,"sub-018",2,4,1,1,0,1,1,1,1,"in-group",85,23,"0",71,23
"6926",13,1,3,"different","0",87,13,"sub-018",1,2,1,1,0,1,1,1,1,"in-group",86,13,"0",87,18
"6927",43,4,3,"both_low","0",30,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",87,43,"0",30,49
"6928",23,2,3,"different","0",58,13,"sub-018",2,4,1,0,0,1,-1,1,0,"in-group",88,23,"0",58,60
"6929",21,2,1,"both_high","1",82,13,"sub-018",1,1,1,1,0,0,1,1,1,"in-group",89,21,"1",68,82
"6930",41,4,1,"different","1",72,13,"sub-018",1,3,1,1,0,0,1,1,1,"in-group",90,41,"1",50,72
"6931",24,2,4,"different","1",44,13,"sub-018",4,5,0,1,0,0,1,0,1,"in-group",91,24,"1",53,44
"6932",34,3,4,"both_low","1",34,13,"sub-018",4,6,0,0,0,0,-1,0,0,"in-group",92,34,"1",31,34
"6933",42,4,2,"different","1",52,13,"sub-018",2,5,1,0,0,0,-1,1,0,"in-group",93,42,"1",49,52
"6934",21,2,1,"both_high","1",55,13,"sub-018",1,1,1,1,0,0,1,1,1,"in-group",94,21,"1",63,55
"6935",43,4,3,"both_low","0",40,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",95,43,"0",40,42
"6936",31,3,1,"different","1",61,13,"sub-018",1,2,1,0,0,0,-1,1,0,"in-group",96,31,"1",50,61
"6937",42,4,2,"different","1",66,13,"sub-018",2,5,1,0,0,0,-1,1,0,"in-group",97,42,"1",31,66
"6938",41,4,1,"different","1",54,13,"sub-018",1,3,1,0,0,0,-1,1,0,"in-group",98,41,"1",43,54
"6939",41,4,1,"different","0",41,13,"sub-018",4,3,0,0,0,1,-1,0,0,"in-group",99,41,"0",41,62
"6940",34,3,4,"both_low","1",39,13,"sub-018",4,6,0,0,0,0,-1,0,0,"in-group",100,34,"1",41,39
"6941",14,1,4,"different","0",75,13,"sub-018",1,3,1,0,0,1,-1,1,0,"in-group",101,14,"0",75,43
"6942",34,3,4,"both_low","1",33,13,"sub-018",4,6,1,0,0,0,-1,1,0,"in-group",102,34,"1",51,33
"6943",21,2,1,"both_high","1",72,13,"sub-018",1,1,1,1,0,0,1,1,1,"in-group",103,21,"1",56,72
"6944",31,3,1,"different","1",83,13,"sub-018",1,2,1,1,0,0,1,1,1,"in-group",104,31,"1",56,83
"6945",14,1,4,"different","0",68,13,"sub-018",1,3,1,1,0,1,1,1,1,"in-group",105,14,"0",68,34
"6946",14,1,4,"different","0",57,13,"sub-018",1,3,1,1,0,1,1,1,1,"in-group",106,14,"0",57,49
"6947",34,3,4,"both_low","1",37,13,"sub-018",4,6,1,0,0,0,-1,1,0,"in-group",107,34,"1",49,37
"6948",41,4,1,"different","1",50,13,"sub-018",1,3,1,0,0,0,-1,1,0,"in-group",108,41,"1",42,50
"6949",13,1,3,"different","0",41,13,"sub-018",1,2,1,0,0,1,-1,1,0,"in-group",109,13,"0",41,33
"6950",13,1,3,"different","1",18,13,"sub-018",3,2,0,0,0,0,-1,0,0,"in-group",110,13,"1",49,18
"6951",23,2,3,"different","0",60,13,"sub-018",2,4,1,0,0,1,-1,1,0,"in-group",111,23,"0",60,24
"6952",31,3,1,"different","1",33,13,"sub-018",1,2,1,0,0,0,-1,1,0,"in-group",112,31,"1",39,33
"6953",21,2,1,"both_high","0",59,13,"sub-018",2,1,1,0,0,1,1,1,0,"in-group",113,21,"0",59,45
"6954",34,3,4,"both_low","1",36,13,"sub-018",4,6,1,0,0,0,-1,1,0,"in-group",114,34,"1",34,36
"6955",32,3,2,"different","1",57,13,"sub-018",2,4,1,0,0,0,-1,1,0,"in-group",115,32,"1",42,57
"6956",31,3,1,"different","1",56,13,"sub-018",1,2,1,0,0,0,-1,1,0,"in-group",116,31,"1",39,56
"6957",32,3,2,"different","1",55,13,"sub-018",2,4,1,0,0,0,-1,1,0,"in-group",117,32,"1",55,55
"6958",43,4,3,"both_low","0",48,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",118,43,"0",48,22
"6959",34,3,4,"both_low","1",47,13,"sub-018",4,6,1,0,0,0,-1,1,0,"in-group",119,34,"1",13,47
"6960",41,4,1,"different","1",64,13,"sub-018",1,3,1,0,0,0,-1,1,0,"in-group",120,41,"1",46,64
"6961",23,2,3,"different","0",67,13,"sub-018",2,4,1,0,0,1,-1,1,0,"in-group",121,23,"0",67,73
"6962",24,2,4,"different","0",51,13,"sub-018",2,5,1,0,0,1,-1,1,0,"in-group",122,24,"0",51,45
"6963",34,3,4,"both_low","0",9,13,"sub-018",3,6,1,1,0,1,-1,1,1,"in-group",123,34,"0",9,46
"6964",21,2,1,"both_high","0",51,13,"sub-018",2,1,1,0,0,1,1,1,0,"in-group",124,21,"0",51,93
"6965",21,2,1,"both_high","0",51,13,"sub-018",2,1,1,0,0,1,1,1,0,"in-group",124,21,"0",51,93
"6966",24,2,4,"different","1",29,13,"sub-018",4,5,0,0,0,0,1,0,0,"in-group",126,24,"1",72,29
"6967",34,3,4,"both_low","1",42,13,"sub-018",4,6,0,0,0,0,-1,0,0,"in-group",127,34,"1",61,42
"6968",23,2,3,"different","0",61,13,"sub-018",2,4,1,0,0,1,-1,1,0,"in-group",128,23,"0",61,47
"6969",32,3,2,"different","1",65,13,"sub-018",2,4,1,0,0,0,-1,1,0,"in-group",129,32,"1",30,65
"6970",24,2,4,"different","0",66,13,"sub-018",2,5,1,0,0,1,-1,1,0,"in-group",130,24,"0",66,36
"6971",12,1,2,"both_high","0",47,13,"sub-018",1,1,1,1,0,1,1,1,1,"in-group",131,12,"0",47,49
"6972",43,4,3,"both_low","0",43,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",132,43,"0",43,27
"6973",43,4,3,"both_low","0",45,13,"sub-018",4,6,1,0,0,1,-1,1,0,"in-group",133,43,"0",45,44
"6974",42,4,2,"different","1",58,13,"sub-018",2,5,1,0,0,0,-1,1,0,"in-group",134,42,"1",32,58
